row_id,source_row_id,order_id,user_id,product_category,payment_method,order_status,quantity,unit_price,discount,total_amount,order_time,pay_time
orders-row-0002462,ord-0002462,ord-0002462,user-00212,grocery,bank_transfer,shipped,3,64.100000,0.100000,173.070000,1700221580,1700222116
orders-row-0002463,ord-0002463,ord-0002463,user-00213,apparel,wallet,refunded,5,65.400000,0.050000,310.650000,1700221670,1700222219
orders-row-0002464,ord-0002464,ord-0002464,user-00214,home,card,completed,2,67.500000,0.000000,135.000000,1700221760,1700222322
orders-row-0002465,ord-0002465,ord-0002465,user-00215,sports,paypal,paid,4,68.800000,0.150000,233.920000,1700221850,1700222425
orders-row-0002466,ord-0002466,ord-0002466,user-00216,electronics,bank_transfer,pending,1,70.800000,0.100000,63.720000,1700221940,1700222528
orders-row-0002467,ord-0002467,ord-0002467,user-00217,books,wallet,shipped,3,72.600000,0.050000,206.910000,1700222030,1700222631
orders-row-0002468,ord-0002468,ord-0002468,user-00218,grocery,card,refunded,5,74.400000,0.000000,372.000000,1700222120,1700222734
orders-row-0002469,ord-0002469,ord-0002469,user-00219,apparel,paypal,completed,2,75.500000,0.150000,128.350000,1700222210,1700222837
orders-row-0002470,ord-0002470,ord-0002470,user-00220,home,bank_transfer,paid,4,77.400000,0.100000,278.640000,1700222300,1700222940
orders-row-0002471,ord-0002471,ord-0002471,user-00221,sports,wallet,pending,1,9.600000,0.050000,9.120000,1700222390,1700223043
orders-row-0002472,ord-0002472,ord-0002472,user-00222,electronics,card,shipped,3,10.800000,0.000000,32.400000,1700222480,1700223146
orders-row-0002473,ord-0002473,ord-0002473,user-00223,books,paypal,refunded,5,12.300000,0.150000,52.270000,1700222570,1700223249
orders-row-0002474,ord-0002474,ord-0002474,user-00224,grocery,bank_transfer,completed,2,14.200000,0.100000,25.560000,1700222660,1700223352
orders-row-0002475,ord-0002475,ord-0002475,user-00225,apparel,wallet,paid,4,16.200000,0.050000,61.560000,1700222750,1700223455
orders-row-0002476,ord-0002476,ord-0002476,user-00226,home,card,pending,1,17.300000,0.000000,17.300000,1700222840,1700223558
orders-row-0002477,ord-0002477,ord-0002477,user-00227,sports,paypal,shipped,3,19.600000,0.150000,49.980000,1700222930,1700223661
orders-row-0002478,ord-0002478,ord-0002478,user-00228,electronics,bank_transfer,refunded,5,21.000000,0.100000,94.500000,1700223020,1700223764
orders-row-0002479,ord-0002479,ord-0002479,user-00229,books,wallet,completed,2,22.700000,0.050000,43.130000,1700223110,1700223867
orders-row-0002480,ord-0002480,ord-0002480,user-00230,grocery,card,paid,4,24.500000,0.000000,98.000000,1700223200,1700223970
orders-row-0002481,ord-0002481,ord-0002481,user-00231,apparel,paypal,pending,1,26.100000,0.150000,22.190000,1700223290,1700224073
orders-row-0002482,ord-0002482,ord-0002482,user-00232,home,bank_transfer,shipped,3,27.700000,0.100000,74.790000,1700223380,1700224176
orders-row-0002483,ord-0002483,ord-0002483,user-00233,sports,wallet,refunded,5,29.900000,0.050000,142.030000,1700223470,1700224279
orders-row-0002484,ord-0002484,ord-0002484,user-00234,electronics,card,completed,2,31.000000,0.000000,62.000000,1700223560,1700224382
orders-row-0002485,ord-0002485,ord-0002485,user-00235,books,paypal,paid,4,32.900000,0.150000,111.860000,1700223650,1700224485
orders-row-0002486,ord-0002486,ord-0002486,user-00236,grocery,bank_transfer,pending,1,34.800000,0.100000,31.320000,1700223740,1700224588
orders-row-0002487,ord-0002487,ord-0002487,user-00237,apparel,wallet,shipped,3,35.900000,0.050000,102.310000,1700223830,1700224691
orders-row-0002488,ord-0002488,ord-0002488,user-00238,home,card,refunded,5,37.800000,0.000000,189.000000,1700223920,1700224794
orders-row-0002489,ord-0002489,ord-0002489,user-00239,sports,paypal,completed,2,39.900000,0.150000,67.830000,1700224010,1700224897
orders-row-0002490,ord-0002490,ord-0002490,user-00240,electronics,bank_transfer,paid,4,41.100000,0.100000,147.960000,1700224100,1700225000
orders-row-0002491,ord-0002491,ord-0002491,user-00241,books,wallet,pending,1,43.000000,0.050000,40.850000,1700224190,1700225103
orders-row-0002492,ord-0002492,ord-0002492,user-00242,grocery,card,shipped,3,44.600000,0.000000,133.800000,1700224280,1700225206
orders-row-0002493,ord-0002493,ord-0002493,user-00243,apparel,paypal,refunded,5,47.000000,0.150000,199.750000,1700224370,1700224409
orders-row-0002494,ord-0002494,ord-0002494,user-00244,home,bank_transfer,completed,2,48.100000,0.100000,86.580000,1700224460,1700224512
orders-row-0002495,ord-0002495,ord-0002495,user-00245,sports,wallet,paid,4,50.400000,0.050000,191.520000,1700224550,1700224615
orders-row-0002496,ord-0002496,ord-0002496,user-00246,electronics,card,pending,1,9999.000000,0.000000,51.900000,1700224640,1700224718
orders-row-0002497,ord-0002497,ord-0002497,user-00247,books,paypal,shipped,3,53.100000,0.150000,135.410000,1700224730,1700224821
orders-row-0002498,ord-0002498,ord-0002498,user-00248,grocery,bank_transfer,refunded,5,54.800000,0.100000,246.600000,1700224820,1700224924
orders-row-0002499,ord-0002499,ord-0002499,user-00249,apparel,wallet,completed,2,57.200000,0.050000,108.680000,1700224910,1700225027
orders-row-0002500,ord-0002500,ord-0002500,user-00000,home,card,paid,4,58.400000,0.000000,233.600000,1700225000,1700225130
orders-row-0002501,ord-0002501,ord-0002501,user-00001,sports,paypal,pending,1,60.200000,0.150000,51.170000,1700225090,1700225233
orders-row-0002502,ord-0002502,ord-0002502,user-00002,electronics,bank_transfer,shipped,3,61.600000,0.100000,166.320000,1700225180,1700225336
orders-row-0002503,ord-0002503,ord-0002503,user-00003,books,wallet,refunded,5,63.900000,0.050000,303.520000,1700225270,1700225439
orders-row-0002504,ord-0002504,ord-0002504,user-00004,grocery,card,completed,2,64.900000,0.000000,129.800000,1700225360,1700225542
orders-row-0002505,ord-0002505,ord-0002505,user-00005,apparel,paypal,paid,4,67.100000,0.150000,228.140000,1700225450,1700225645
orders-row-0002506,ord-0002506,ord-0002506,user-00006,home,bank_transfer,pending,1,68.500000,0.100000,61.650000,1700225540,1700225748
orders-row-0002507,ord-0002507,ord-0002507,user-00007,sports,wallet,shipped,3,70.100000,0.050000,199.780000,1700225630,1700225851
orders-row-0002508,ord-0002508,ord-0002508,user-00008,electronics,card,refunded,5,71.900000,0.000000,359.500000,1700225720,1700225954
orders-row-0002509,ord-0002509,ord-0002509,user-00009,books,paypal,completed,2,73.300000,0.150000,124.610000,1700225810,1700226057
orders-row-0002510,ord-0002510,ord-0002510,user-00010,grocery,bank_transfer,paid,4,75.400000,0.100000,271.440000,1700225900,1700226160
orders-row-0002511,ord-0002511,ord-0002511,user-00011,apparel,wallet,pending,1,77.600000,0.050000,73.720000,1700225990,1700226263
orders-row-0002512,ord-0002512,ord-0002512,user-00012,home,card,shipped,3,9.200000,0.000000,27.600000,1700226080,1700226366
orders-row-0002513,ord-0002513,ord-0002513,user-00013,sports,paypal,refunded,5,10.200000,0.150000,43.350000,1700226170,1700226469
orders-row-0002514,ord-0002514,ord-0002514,user-00014,electronics,bank_transfer,completed,2,12.500000,0.100000,22.500000,1700226260,1700226572
orders-row-0002515,ord-0002515,ord-0002515,user-00015,books,wallet,paid,4,13.800000,0.050000,52.440000,1700226350,1700226675
orders-row-0002516,ord-0002516,ord-0002516,user-00016,grocery,card,pending,1,15.400000,0.000000,15.400000,1700226440,1700226778
orders-row-0002517,ord-0002517,ord-0002517,user-00017,apparel,paypal,shipped,3,16.900000,0.150000,43.090000,1700226530,1700226881
orders-row-0002518,ord-0002518,ord-0002518,user-00018,home,bank_transfer,refunded,5,18.700000,0.100000,84.150000,1700226620,1700226500
orders-row-0002519,ord-0002519,ord-0002519,user-00019,sports,wallet,completed,2,20.300000,0.050000,38.570000,1700226710,1700227087
orders-row-0002520,ord-0002520,ord-0002520,user-00020,electronics,card,paid,4,22.200000,0.000000,88.800000,1700226800,1700227190
orders-row-0002521,ord-0002521,ord-0002521,user-00021,books,paypal,pending,1,24.200000,0.150000,20.570000,1700226890,1700227293
orders-row-0002522,ord-0002522,ord-0002522,user-00022,grocery,bank_transfer,shipped,3,26.100000,0.100000,70.470000,1700226980,1700227396
orders-row-0002523,ord-0002523,ord-0002523,user-00023,apparel,wallet,refunded,5,27.700000,0.050000,131.570000,1700227070,1700227499
orders-row-0002524,ord-0002524,ord-0002524,user-00024,home,card,completed,2,29.200000,0.000000,58.400000,1700227160,1700227602
orders-row-0002525,ord-0002525,ord-0002525,user-00025,sports,paypal,paid,4,30.700000,0.150000,104.380000,1700227250,1700227705
orders-row-0002526,ord-0002526,ord-0002526,user-00026,electronics,bank_transfer,pending,1,32.900000,0.100000,29.610000,1700227340,1700227808
orders-row-0002527,ord-0002527,ord-0002527,user-00027,books,wallet,shipped,3,34.700000,0.050000,98.900000,1700227430,1700227911
orders-row-0002528,ord-0002528,ord-0002528,user-00028,grocery,card,refunded,5,36.100000,0.000000,180.500000,1700227520,1700228014
orders-row-0002529,ord-0002529,ord-0002529,user-00029,apparel,paypal,completed,2,37.600000,0.150000,63.920000,1700227610,1700228117
orders-row-0002530,ord-0002530,ord-0002530,user-00030,home,bank_transfer,paid,4,39.800000,0.100000,143.280000,1700227700,1700228220
orders-row-0002531,ord-0002531,ord-0002531,user-00031,sports,wallet,pending,1,41.300000,0.050000,39.230000,1700227790,1700228323
orders-row-0002532,ord-0002532,ord-0002532,user-00032,electronics,card,shipped,3,43.100000,0.000000,129.300000,1700227880,1700228426
orders-row-0002533,ord-0002533,ord-0002533,user-00033,books,paypal,refunded,5,44.100000,0.150000,187.420000,1700227970,1700228529
orders-row-0002534,ord-0002534,ord-0002534,user-00034,grocery,bank_transfer,completed,2,46.300000,0.100000,83.340000,1700228060,1700228632
orders-row-0002535,ord-0002535,ord-0002535,user-00035,apparel,wallet,paid,4,48.200000,0.050000,183.160000,1700228150,1700228735
orders-row-0002536,ord-0002536,ord-0002536,user-00036,home,card,pending,1,49.300000,0.000000,49.300000,1700228240,1700228838
orders-row-0002537,ord-0002537,ord-0002537,user-00037,sports,paypal,shipped,3,51.000000,0.150000,130.050000,1700228330,1700228941
orders-row-0002538,ord-0002538,ord-0002538,user-00038,electronics,bank_transfer,refunded,5,53.000000,0.100000,238.500000,1700228420,1700229044
orders-row-0002539,ord-0002539,ord-0002539,user-00039,books,wallet,completed,2,54.400000,0.050000,103.360000,1700228510,1700229147
orders-row-0002540,ord-0002540,ord-0002540,user-00040,grocery,card,paid,4,56.400000,0.000000,225.600000,1700228600,1700229250
orders-row-0002541,ord-0002541,ord-0002541,user-00041,apparel,paypal,pending,1,57.800000,0.150000,49.130000,1700228690,1700229353
orders-row-0002542,ord-0002542,ord-0002542,user-00042,home,bank_transfer,shipped,3,59.800000,0.100000,161.460000,1700228780,1700229456
orders-row-0002543,ord-0002543,ord-0002543,user-00043,sports,wallet,refunded,5,61.400000,0.050000,291.650000,1700228870,1700229559
orders-row-0002544,ord-0002544,ord-0002544,user-00044,electronics,card,completed,2,63.400000,0.000000,126.800000,1700228960,1700229662
orders-row-0002545,ord-0002545,ord-0002545,user-00045,books,paypal,paid,4,64.600000,0.150000,219.640000,1700229050,1700229765
orders-row-0002546,ord-0002546,ord-0002546,user-00046,grocery,bank_transfer,pending,1,66.300000,0.100000,59.670000,1700229140,1700229868
orders-row-0002547,ord-0002547,ord-0002547,user-00047,apparel,wallet,shipped,3,67.900000,0.050000,193.520000,1700229230,1700229971
orders-row-0002548,ord-0002548,ord-0002548,user-00048,home,card,refunded,5,69.600000,0.000000,348.000000,1700229320,1700230074
orders-row-0002549,ord-0002549,ord-0002549,user-00049,sports,paypal,completed,2,72.100000,0.150000,122.570000,1700229410,1700230177
orders-row-0002550,ord-0002550,ord-0002550,user-00050,electronics,bank_transfer,paid,4,73.700000,0.100000,265.320000,1700229500,1700230280
orders-row-0002551,ord-0002551,ord-0002551,user-00051,books,wallet,pending,1,74.700000,0.050000,70.970000,1700229590,1700230383
orders-row-0002552,ord-0002552,ord-0002552,user-00052,grocery,card,shipped,3,76.400000,0.000000,229.200000,1700229680,1700230486
orders-row-0002553,ord-0002553,ord-0002553,user-00053,apparel,paypal,refunded,5,8.600000,0.150000,36.550000,1700229770,1700230589
orders-row-0002554,ord-0002554,ord-0002554,user-00054,home,bank_transfer,completed,2,10.100000,0.100000,18.180000,1700229860,1700230692
orders-row-0002555,ord-0002555,ord-0002555,user-00055,sports,wallet,paid,4,12.100000,0.050000,45.980000,1700229950,1700230795
orders-row-0002556,ord-0002556,ord-0002556,user-00056,electronics,card,pending,1,13.300000,0.000000,13.300000,1700230040,1700230898
orders-row-0002557,ord-0002557,ord-0002557,user-00057,books,paypal,shipped,3,14.900000,0.150000,38.000000,1700230130,1700231001
orders-row-0002558,ord-0002558,ord-0002558,user-00058,grocery,bank_transfer,refunded,5,16.900000,0.100000,76.050000,1700230220,1700231104
orders-row-0002559,ord-0002559,ord-0002559,user-00059,apparel,wallet,completed,2,18.500000,0.050000,35.150000,1700230310,1700231207
orders-row-0002560,ord-0002560,ord-0002560,user-00060,home,card,paid,4,20.200000,0.000000,80.800000,1700230400,1700231310
orders-row-0002561,ord-0002561,ord-0002561,user-00061,sports,paypal,pending,1,22.600000,0.150000,19.210000,1700230490,1700231413
orders-row-0002562,ord-0002562,ord-0002562,user-00062,electronics,bank_transfer,shipped,3,24.100000,0.100000,65.070000,1700230580,1700230616
orders-row-0002563,ord-0002563,ord-0002563,user-00063,books,wallet,refunded,5,25.300000,0.050000,120.170000,1700230670,1700230719
orders-row-0002564,ord-0002564,ord-0002564,user-00064,grocery,card,completed,2,26.900000,0.000000,53.800000,1700230760,1700230822
orders-row-0002565,ord-0002565,ord-0002565,user-00065,apparel,paypal,paid,4,29.300000,0.150000,99.620000,1700230850,1700230925
orders-row-0002566,ord-0002566,ord-0002566,user-00066,home,bank_transfer,pending,1,30.200000,0.100000,27.180000,1700230940,1700231028
orders-row-0002567,ord-0002567,ord-0002567,user-00067,sports,wallet,shipped,3,32.600000,0.050000,92.910000,1700231030,1700231131
orders-row-0002568,ord-0002568,ord-0002568,user-00068,electronics,card,refunded,5,34.300000,0.000000,171.500000,1700231120,1700231234
orders-row-0002569,ord-0002569,ord-0002569,user-00069,books,paypal,completed,2,35.900000,0.150000,61.030000,1700231210,1700231337
orders-row-0002570,ord-0002570,ord-0002570,user-00070,grocery,bank_transfer,paid,4,37.600000,0.100000,135.360000,1700231300,1700231440
orders-row-0002571,ord-0002571,ord-0002571,user-00071,apparel,wallet,pending,1,39.300000,0.050000,37.330000,1700231390,1700231543
orders-row-0002572,ord-0002572,ord-0002572,user-00072,home,card,shipped,3,41.100000,0.000000,123.300000,1700231480,1700231646
orders-row-0002573,ord-0002573,ord-0002573,user-00073,sports,paypal,refunded,5,42.400000,0.150000,180.200000,1700231570,1700231749
orders-row-0002574,ord-0002574,ord-0002574,user-00074,electronics,bank_transfer,completed,2,44.200000,0.100000,79.560000,1700231660,1700231852
orders-row-0002575,ord-0002575,ord-0002575,user-00075,books,wallet,paid,4,45.600000,0.050000,173.280000,1700231750,1700231955
orders-row-0002576,ord-0002576,ord-0002576,user-00076,grocery,card,pending,1,47.300000,0.000000,47.300000,1700231840,1700232058
orders-row-0002577,ord-0002577,ord-0002577,user-00077,apparel,paypal,shipped,3,49.300000,0.150000,125.710000,1700231930,1700232161
orders-row-0002578,ord-0002578,ord-0002578,user-00078,home,bank_transfer,refunded,5,51.000000,0.100000,229.500000,1700232020,1700232264
orders-row-0002579,ord-0002579,ord-0002579,user-00079,sports,wallet,completed,2,52.300000,0.050000,99.370000,1700232110,1700232367
orders-row-0002580,ord-0002580,ord-0002580,user-00080,electronics,card,paid,4,54.200000,0.000000,216.800000,1700232200,1700232470
orders-row-0002581,ord-0002581,ord-0002581,user-00081,books,paypal,pending,1,56.500000,0.150000,48.020000,1700232290,1700232573
orders-row-0002582,ord-0002582,ord-0002582,user-00082,grocery,bank_transfer,shipped,3,58.300000,0.100000,157.410000,1700232380,1700232676
orders-row-0002583,ord-0002583,ord-0002583,user-00083,apparel,wallet,refunded,5,60.000000,0.050000,285.000000,1700232470,1700232779
orders-row-0002584,ord-0002584,ord-0002584,user-00084,home,card,completed,2,61.300000,0.000000,122.600000,1700232560,1700232882
orders-row-0002585,ord-0002585,ord-0002585,user-00085,sports,paypal,paid,999,62.700000,0.150000,213.180000,1700232650,1700232985
orders-row-0002586,ord-0002586,ord-0002586,user-00086,electronics,bank_transfer,pending,1,64.700000,0.100000,58.230000,1700232740,1700233088
orders-row-0002587,ord-0002587,ord-0002587,user-00087,books,wallet,shipped,3,66.000000,0.050000,188.100000,1700232830,1700233191
orders-row-0002588,ord-0002588,ord-0002588,user-00088,grocery,card,refunded,5,68.200000,0.000000,341.000000,1700232920,1700233294
orders-row-0002589,ord-0002589,ord-0002589,user-00089,apparel,paypal,completed,2,69.600000,0.150000,118.320000,1700233010,1700233397
orders-row-0002590,ord-0002590,ord-0002590,user-00090,home,bank_transfer,paid,4,71.400000,0.100000,257.040000,1700233100,1700233500
orders-row-0002591,ord-0002591,ord-0002591,user-00091,sports,wallet,pending,1,73.300000,0.050000,69.630000,1700233190,1700233603
orders-row-0002592,ord-0002592,ord-0002592,user-00092,electronics,card,shipped,3,74.700000,0.000000,224.100000,1700233280,1700233706
orders-row-0002593,ord-0002593,ord-0002593,user-00093,books,paypal,refunded,5,76.400000,0.150000,324.700000,1700233370,1700233809
orders-row-0002594,ord-0002594,ord-0002594,user-00094,grocery,bank_transfer,completed,2,8.200000,0.100000,14.760000,1700233460,1700233912
orders-row-0002595,ord-0002595,ord-0002595,user-00095,apparel,wallet,paid,4,10.400000,0.050000,39.520000,1700233550,1700234015
orders-row-0002596,ord-0002596,ord-0002596,user-00096,home,card,pending,1,11.400000,0.000000,11.400000,1700233640,1700234118
orders-row-0002597,ord-0002597,ord-0002597,user-00097,sports,paypal,shipped,3,13.200000,0.150000,33.660000,1700233730,1700234221
orders-row-0002598,ord-0002598,ord-0002598,user-00098,electronics,bank_transfer,refunded,5,9999.000000,0.100000,66.150000,1700233820,1700234324
orders-row-0002599,ord-0002599,ord-0002599,user-00099,books,wallet,completed,2,16.600000,0.050000,31.540000,1700233910,1700234427
orders-row-0002600,ord-0002600,ord-0002600,user-00100,grocery,card,paid,4,18.700000,0.000000,74.800000,1700234000,1700234530
orders-row-0002601,ord-0002601,ord-0002601,user-00101,apparel,paypal,pending,1,19.900000,0.150000,16.910000,1700234090,1700234633
orders-row-0002602,ord-0002602,ord-0002602,user-00102,home,bank_transfer,shipped,3,21.600000,0.100000,58.320000,1700234180,1700234736
orders-row-0002603,ord-0002603,ord-0002603,user-00103,sports,wallet,refunded,5,23.800000,0.050000,113.050000,1700234270,1700234839
orders-row-0002604,ord-0002604,ord-0002604,user-00104,electronics,card,completed,2,25.600000,0.000000,51.200000,1700234360,1700234942
orders-row-0002605,ord-0002605,ord-0002605,user-00105,books,paypal,paid,4,26.500000,0.150000,90.100000,1700234450,1700235045
orders-row-0002606,ord-0002606,ord-0002606,user-00106,grocery,bank_transfer,pending,1,29.000000,0.100000,26.100000,1700234540,1700235148
orders-row-0002607,ord-0002607,ord-0002607,user-00107,apparel,wallet,shipped,3,30.000000,0.050000,85.500000,1700234630,1700235251
orders-row-0002608,ord-0002608,ord-0002608,user-00108,home,card,refunded,5,32.200000,0.000000,161.000000,1700234720,1700235354
orders-row-0002609,ord-0002609,ord-0002609,user-00109,sports,paypal,completed,2,33.400000,0.150000,56.780000,1700234810,1700235457
orders-row-0002610,ord-0002610,ord-0002610,user-00110,electronics,bank_transfer,paid,4,35.300000,0.100000,127.080000,1700234900,1700235560
orders-row-0002611,ord-0002611,ord-0002611,user-00111,books,wallet,pending,1,37.100000,0.050000,35.240000,1700234990,1700235663
orders-row-0002612,ord-0002612,ord-0002612,user-00112,grocery,card,shipped,3,38.800000,0.000000,116.400000,1700235080,1700235766
orders-row-0002613,ord-0002613,ord-0002613,user-00113,apparel,paypal,refunded,5,41.000000,0.150000,174.250000,1700235170,1700235869
orders-row-0002614,ord-0002614,ord-0002614,user-00114,home,bank_transfer,completed,2,41.900000,0.100000,75.420000,1700235260,1700235972
orders-row-0002615,ord-0002615,ord-0002615,user-00115,sports,wallet,paid,4,44.300000,0.050000,168.340000,1700235350,1700236075
orders-row-0002616,ord-0002616,ord-0002616,user-00116,electronics,card,pending,1,46.100000,0.000000,46.100000,1700235440,1700236178
orders-row-0002617,ord-0002617,ord-0002617,user-00117,books,paypal,shipped,3,47.800000,0.150000,121.890000,1700235530,1700236281
orders-row-0002618,ord-0002618,ord-0002618,user-00118,grocery,bank_transfer,refunded,5,49.000000,0.100000,220.500000,1700235620,1700236384
orders-row-0002619,ord-0002619,ord-0002619,user-00119,apparel,wallet,completed,2,51.100000,0.050000,97.090000,1700235710,1700236487
orders-row-0002620,ord-0002620,ord-0002620,user-00120,home,card,paid,4,52.700000,0.000000,210.800000,1700235800,1700236590
orders-row-0002621,ord-0002621,ord-0002621,user-00121,sports,paypal,pending,1,53.800000,0.150000,45.730000,1700235890,1700236693
orders-row-0002622,ord-0002622,ord-0002622,user-00122,electronics,bank_transfer,shipped,3,56.100000,0.100000,151.470000,1700235980,1700236796
orders-row-0002623,ord-0002623,ord-0002623,user-00123,books,wallet,refunded,5,57.300000,0.050000,272.180000,1700236070,1700236899
orders-row-0002624,ord-0002624,ord-0002624,user-00124,grocery,card,completed,2,59.200000,0.000000,118.400000,1700236160,1700237002
orders-row-0002625,ord-0002625,ord-0002625,user-00125,apparel,paypal,paid,4,60.800000,0.150000,206.720000,1700236250,1700237105
orders-row-0002626,ord-0002626,ord-0002626,user-00126,home,bank_transfer,pending,1,62.900000,0.100000,56.610000,1700236340,1700237208
orders-row-0002627,ord-0002627,ord-0002627,user-00127,sports,wallet,shipped,3,64.500000,0.050000,183.820000,1700236430,1700237311
orders-row-0002628,ord-0002628,ord-0002628,user-00128,electronics,card,refunded,5,66.300000,0.000000,331.500000,1700236520,1700237414
orders-row-0002629,ord-0002629,ord-0002629,user-00129,books,paypal,completed,2,68.000000,0.150000,115.600000,1700236610,1700237517
orders-row-0002630,ord-0002630,ord-0002630,user-00130,grocery,bank_transfer,paid,4,69.800000,0.100000,251.280000,1700236700,1700237620
orders-row-0002631,ord-0002631,ord-0002631,user-00131,apparel,wallet,pending,1,71.600000,0.050000,68.020000,1700236790,1700236823
orders-row-0002632,ord-0002632,ord-0002632,user-00132,home,card,shipped,3,72.400000,0.000000,217.200000,1700236880,1700236926
orders-row-0002633,ord-0002633,ord-0002633,user-00133,sports,paypal,refunded,5,74.300000,0.150000,315.770000,1700236970,1700237029
orders-row-0002634,ord-0002634,ord-0002634,user-00134,electronics,bank_transfer,completed,2,75.900000,0.100000,136.620000,1700237060,1700237132
orders-row-0002635,ord-0002635,ord-0002635,user-00135,books,wallet,paid,4,8.400000,0.050000,31.920000,1700237150,1700237235
orders-row-0002636,ord-0002636,ord-0002636,user-00136,grocery,card,pending,1,9.600000,0.000000,9.600000,1700237240,1700237338
orders-row-0002637,ord-0002637,ord-0002637,user-00137,apparel,paypal,shipped,3,11.300000,0.150000,28.820000,1700237330,1700237441
orders-row-0002638,ord-0002638,ord-0002638,user-00138,home,bank_transfer,refunded,5,12.600000,0.100000,56.700000,1700237420,1700237544
orders-row-0002639,ord-0002639,ord-0002639,user-00139,sports,wallet,completed,2,14.600000,0.050000,27.740000,1700237510,1700237647
orders-row-0002640,ord-0002640,ord-0002640,user-00140,electronics,card,paid,4,16.200000,0.000000,64.800000,1700237600,1700237750
orders-row-0002641,ord-0002641,ord-0002641,user-00141,books,paypal,pending,1,17.800000,0.150000,15.130000,1700237690,1700237853
orders-row-0002642,ord-0002642,ord-0002642,user-00142,grocery,bank_transfer,shipped,3,19.600000,0.100000,52.920000,1700237780,1700237956
orders-row-0002643,ord-0002643,ord-0002643,user-00143,apparel,wallet,refunded,5,21.800000,0.050000,103.550000,1700237870,1700238059
orders-row-0002644,ord-0002644,ord-0002644,user-00144,home,card,completed,2,23.400000,0.000000,46.800000,1700237960,1700238162
orders-row-0002645,ord-0002645,ord-0002645,user-00145,sports,paypal,paid,4,24.600000,0.150000,83.640000,1700238050,1700238265
orders-row-0002646,ord-0002646,ord-0002646,user-00146,electronics,bank_transfer,pending,1,26.500000,0.100000,23.850000,1700238140,1700238368
orders-row-0002647,ord-0002647,ord-0002647,user-00147,books,wallet,shipped,3,28.100000,0.050000,80.090000,1700238230,1700238110
orders-row-0002648,ord-0002648,ord-0002648,user-00148,grocery,card,refunded,5,30.500000,0.000000,152.500000,1700238320,1700238574
orders-row-0002649,ord-0002649,ord-0002649,user-00149,apparel,paypal,completed,2,32.200000,0.150000,54.740000,1700238410,1700238677
orders-row-0002650,ord-0002650,ord-0002650,user-00150,home,bank_transfer,paid,4,33.600000,0.100000,120.960000,1700238500,1700238780
orders-row-0002651,ord-0002651,ord-0002651,user-00151,sports,wallet,pending,1,34.700000,0.050000,32.970000,1700238590,1700238883
orders-row-0002652,ord-0002652,ord-0002652,user-00152,electronics,card,shipped,3,37.000000,0.000000,111.000000,1700238680,1700238986
orders-row-0002653,ord-0002653,ord-0002653,user-00153,books,paypal,refunded,5,38.500000,0.150000,163.620000,1700238770,1700239089
orders-row-0002654,ord-0002654,ord-0002654,user-00154,grocery,bank_transfer,completed,2,40.200000,0.100000,72.360000,1700238860,1700239192
orders-row-0002655,ord-0002655,ord-0002655,user-00155,apparel,wallet,paid,4,42.000000,0.050000,159.600000,1700238950,1700239295
orders-row-0002656,ord-0002656,ord-0002656,user-00156,home,card,pending,1,43.800000,0.000000,43.800000,1700239040,1700239398
orders-row-0002657,ord-0002657,ord-0002657,user-00157,sports,paypal,shipped,3,45.400000,0.150000,115.770000,1700239130,1700239501
orders-row-0002658,ord-0002658,ord-0002658,user-00158,electronics,bank_transfer,refunded,5,47.000000,0.100000,211.500000,1700239220,1700239604
orders-row-0002659,ord-0002659,ord-0002659,user-00159,books,wallet,completed,2,49.000000,0.050000,93.100000,1700239310,1700239707
orders-row-0002660,ord-0002660,ord-0002660,user-00160,grocery,card,paid,4,50.400000,0.000000,201.600000,1700239400,1700239810
orders-row-0002661,ord-0002661,ord-0002661,user-00161,apparel,paypal,pending,1,52.500000,0.150000,44.620000,1700239490,1700239913
orders-row-0002662,ord-0002662,ord-0002662,user-00162,home,bank_transfer,shipped,3,53.800000,0.100000,145.260000,1700239580,1700240016
orders-row-0002663,ord-0002663,ord-0002663,user-00163,sports,wallet,refunded,5,55.800000,0.050000,265.050000,1700239670,1700240119
orders-row-0002664,ord-0002664,ord-0002664,user-00164,electronics,card,completed,2,57.300000,0.000000,114.600000,1700239760,1700240222
orders-row-0002665,ord-0002665,ord-0002665,user-00165,books,paypal,paid,4,58.900000,0.150000,200.260000,1700239850,1700240325
orders-row-0002666,ord-0002666,ord-0002666,user-00166,grocery,bank_transfer,pending,1,60.800000,0.100000,54.720000,1700239940,1700240428
orders-row-0002667,ord-0002667,ord-0002667,user-00167,apparel,wallet,shipped,3,62.400000,0.050000,177.840000,1700240030,1700240531
orders-row-0002668,ord-0002668,ord-0002668,user-00168,home,card,refunded,5,63.700000,0.000000,318.500000,1700240120,1700240634
orders-row-0002669,ord-0002669,ord-0002669,user-00169,sports,paypal,completed,2,66.000000,0.150000,112.200000,1700240210,1700240737
orders-row-0002670,ord-0002670,ord-0002670,user-00170,electronics,bank_transfer,paid,4,67.000000,0.100000,241.200000,1700240300,1700240840
orders-row-0002671,ord-0002671,ord-0002671,user-00171,books,wallet,pending,1,69.200000,0.050000,65.740000,1700240390,1700240943
orders-row-0002672,ord-0002672,ord-0002672,user-00172,grocery,card,shipped,3,71.300000,0.000000,213.900000,1700240480,1700241046
