row_id,source_row_id,log_id,user_id,device_type,os,app_version,event_type,session_duration,bytes_sent,bytes_received,login_time,logout_time,is_success
logs-row-0002334,log-0002334,log-0002334,user-00134,desktop,iOS,2.5.0,logout,316,2754,3158,1800175050,1800175366,1
logs-row-0002335,log-0002335,log-0002335,user-00135,tablet,iOS,2.4.1,login,332,2785,3195,1800175125,1800175457,1
logs-row-0002336,log-0002336,log-0002336,user-00136,phone,iOS,2.4.0,purchase,354,2816,3232,1800175200,1800175554,1
logs-row-0002337,log-0002337,log-0002337,user-00137,laptop,iOS,2.5.1,login_failed,45,2847,3269,1800175275,1800175320,0
logs-row-0002338,log-0002338,log-0002338,user-00138,desktop,iOS,2.5.0,view,388,2878,3306,1800175350,1800175738,1
logs-row-0002339,log-0002339,log-0002339,user-00139,tablet,iOS,2.4.1,logout,409,2909,3343,1800175425,1800175834,1
logs-row-0002340,log-0002340,log-0002340,user-00140,phone,iOS,2.4.0,login,431,2940,3380,1800175500,1800175931,1
logs-row-0002341,log-0002341,log-0002341,user-00141,laptop,iOS,2.5.1,purchase,451,2971,3417,1800175575,1800176026,1
logs-row-0002342,log-0002342,log-0002342,user-00142,desktop,iOS,2.5.0,login_failed,45,3002,3454,1800175650,1800175695,0
logs-row-0002343,log-0002343,log-0002343,user-00143,tablet,iOS,2.4.1,view,484,3033,3491,1800175725,1800176209,1
logs-row-0002344,log-0002344,log-0002344,user-00144,phone,iOS,2.4.0,logout,507,3064,3528,1800175800,1800176307,1
logs-row-0002345,log-0002345,log-0002345,user-00145,laptop,iOS,2.5.1,login,522,3095,3565,1800175875,1800176397,1
logs-row-0002346,log-0002346,log-0002346,user-00146,desktop,iOS,2.5.0,purchase,542,3126,3602,1800175950,1800176492,1
logs-row-0002347,log-0002347,log-0002347,user-00147,tablet,iOS,2.4.1,login_failed,45,3157,3639,1800176025,1800176070,0
logs-row-0002348,log-0002348,log-0002348,user-00148,phone,iOS,2.4.0,view,584,3188,3676,1800176100,1800176684,1
logs-row-0002349,log-0002349,log-0002349,user-00149,laptop,iOS,2.5.1,logout,602,3219,3713,1800176175,1800176777,1
logs-row-0002350,log-0002350,log-0002350,user-00150,desktop,iOS,2.5.0,login,618,3250,3750,1800176250,1800176868,1
logs-row-0002351,log-0002351,log-0002351,user-00151,tablet,iOS,2.4.1,purchase,639,3281,3787,1800176325,1800176964,1
logs-row-0002352,log-0002352,log-0002352,user-00152,phone,iOS,2.4.0,login_failed,45,3312,3824,1800176400,1800176445,0
logs-row-0002353,log-0002353,log-0002353,user-00153,laptop,iOS,2.5.1,view,674,3343,3861,1800176475,1800177149,1
logs-row-0002354,log-0002354,log-0002354,user-00154,desktop,iOS,2.5.0,logout,692,3374,3898,1800176550,1800177242,1
logs-row-0002355,log-0002355,log-0002355,user-00155,tablet,iOS,2.4.1,login,711,3405,3935,1800176625,1800177336,1
logs-row-0002356,log-0002356,log-0002356,user-00156,phone,iOS,2.4.0,purchase,731,3436,3972,1800176700,1800177431,1
logs-row-0002357,log-0002357,log-0002357,user-00157,laptop,iOS,2.5.1,login_failed,45,3467,4009,1800176775,1800176820,0
logs-row-0002358,log-0002358,log-0002358,user-00158,desktop,iOS,2.5.0,view,772,3498,4046,1800176850,1800177622,1
logs-row-0002359,log-0002359,log-0002359,user-00159,tablet,iOS,2.4.1,logout,787,3529,4083,1800176925,1800177712,1
logs-row-0002360,log-0002360,log-0002360,user-00160,phone,iOS,2.4.0,login,810,3560,4120,1800177000,1800177810,1
logs-row-0002361,log-0002361,log-0002361,user-00161,laptop,iOS,2.5.1,purchase,828,3591,4157,1800177075,1800177903,1
logs-row-0002362,log-0002362,log-0002362,user-00162,desktop,iOS,2.5.0,login_failed,45,3622,4194,1800177150,1800177195,0
logs-row-0002363,log-0002363,log-0002363,user-00163,tablet,iOS,2.4.1,view,868,3653,4231,1800177225,1800178093,1
logs-row-0002364,log-0002364,log-0002364,user-00164,phone,iOS,2.4.0,logout,886,3684,4268,1800177300,1800178186,1
logs-row-0002365,log-0002365,log-0002365,user-00165,laptop,iOS,2.5.1,login,904,3715,4305,1800177375,1800178279,1
logs-row-0002366,log-0002366,log-0002366,user-00166,desktop,iOS,2.5.0,purchase,923,3746,4342,1800177450,1800178373,1
logs-row-0002367,log-0002367,log-0002367,user-00167,tablet,iOS,2.4.1,login_failed,45,3777,4379,1800177525,1800177570,0
logs-row-0002368,log-0002368,log-0002368,user-00168,phone,iOS,2.4.0,view,961,3808,4416,1800177600,1800178561,1
logs-row-0002369,log-0002369,log-0002369,user-00169,laptop,iOS,2.5.1,logout,81,3839,4453,1800177675,1800177756,1
logs-row-0002370,log-0002370,log-0002370,user-00170,desktop,iOS,2.5.0,login,98,3870,4490,1800177750,1800177848,1
logs-row-0002371,log-0002371,log-0002371,user-00171,tablet,iOS,2.4.1,purchase,118,3901,4527,1800177825,1800177943,1
logs-row-0002372,log-0002372,log-0002372,user-00172,phone,iOS,2.4.0,login_failed,45,3932,4564,1800177900,1800177945,0
logs-row-0002373,log-0002373,log-0002373,user-00173,laptop,iOS,2.5.1,view,154,3963,4601,1800177975,1800178129,1
logs-row-0002374,log-0002374,log-0002374,user-00174,desktop,iOS,2.5.0,logout,177,3994,4638,1800178050,1800178227,1
logs-row-0002375,log-0002375,log-0002375,user-00175,tablet,iOS,2.4.1,login,197,4025,4675,1800178125,1800178322,1
logs-row-0002376,log-0002376,log-0002376,user-00176,phone,iOS,2.4.0,purchase,214,4056,4712,1800178200,1800178414,1
logs-row-0002377,log-0002377,log-0002377,user-00177,laptop,iOS,2.5.1,login_failed,45,4087,4749,1800178275,1800178320,0
logs-row-0002378,log-0002378,log-0002378,user-00178,desktop,iOS,2.5.0,view,252,4118,4786,1800178350,1800178602,1
logs-row-0002379,log-0002379,log-0002379,user-00179,tablet,iOS,2.4.1,logout,271,4149,4823,1800178425,1800178696,1
logs-row-0002380,log-0002380,log-0002380,user-00180,phone,iOS,2.4.0,login,292,4180,4860,1800178500,1800178792,1
logs-row-0002381,log-0002381,log-0002381,user-00181,laptop,iOS,2.5.1,purchase,306,4211,4897,1800178575,1800178881,1
logs-row-0002382,log-0002382,log-0002382,user-00182,desktop,iOS,2.5.0,login_failed,45,4242,4934,1800178650,1800178695,0
logs-row-0002383,log-0002383,log-0002383,user-00183,tablet,iOS,2.4.1,view,349,4273,4971,1800178725,1800179074,1
logs-row-0002384,log-0002384,log-0002384,user-00184,phone,iOS,2.4.0,logout,367,4304,5008,1800178800,1800179167,1
logs-row-0002385,log-0002385,log-0002385,user-00185,laptop,iOS,2.5.1,login,380,4335,5045,1800178875,1800179255,1
logs-row-0002386,log-0002386,log-0002386,user-00186,desktop,iOS,2.5.0,purchase,401,4366,5082,1800178950,1800179351,1
logs-row-0002387,log-0002387,log-0002387,user-00187,tablet,iOS,2.4.1,login_failed,45,4397,5119,1800179025,1800179070,0
logs-row-0002388,log-0002388,log-0002388,user-00188,phone,iOS,2.4.0,view,443,4428,5156,1800179100,1800179543,1
logs-row-0002389,log-0002389,log-0002389,user-00189,laptop,iOS,2.5.1,logout,456,4459,5193,1800179175,1800179631,1
logs-row-0002390,log-0002390,log-0002390,user-00190,desktop,iOS,2.5.0,login,481,4490,5230,1800179250,1800179731,1
logs-row-0002391,log-0002391,log-0002391,user-00191,tablet,iOS,2.4.1,purchase,496,4521,5267,1800179325,1800179821,1
logs-row-0002392,log-0002392,log-0002392,user-00192,phone,iOS,2.4.0,login_failed,45,4552,5304,1800179400,1800179445,0
logs-row-0002393,log-0002393,log-0002393,user-00193,laptop,iOS,2.5.1,view,532,4583,5341,1800179475,1800180007,1
logs-row-0002394,log-0002394,log-0002394,user-00194,desktop,iOS,2.5.0,logout,553,4614,5378,1800179550,1800180103,1
logs-row-0002395,log-0002395,log-0002395,user-00195,tablet,iOS,2.4.1,login,575,4645,5415,1800179625,1800180200,1
logs-row-0002396,log-0002396,log-0002396,user-00196,phone,iOS,2.4.0,purchase,589,4676,5452,1800179700,1800180289,1
logs-row-0002397,log-0002397,log-0002397,user-00197,laptop,iOS,2.5.1,login_failed,45,4707,5489,1800179775,1800179820,0
logs-row-0002398,log-0002398,log-0002398,user-00198,desktop,iOS,2.5.0,view,634,4738,5526,1800179850,1800180484,1
logs-row-0002399,log-0002399,log-0002399,user-00199,tablet,iOS,2.4.1,logout,646,4769,5563,1800179925,1800180571,1
logs-row-0002400,log-0002400,log-0002400,user-00000,phone,iOS,2.4.0,login,671,4800,5600,1800180000,1800180671,1
logs-row-0002401,log-0002401,log-0002401,user-00001,laptop,iOS,2.5.1,purchase,685,4831,5637,1800180075,1800180760,1
logs-row-0002402,log-0002402,log-0002402,user-00002,desktop,iOS,2.5.0,login_failed,45,4862,5674,1800180150,1800180195,0
logs-row-0002403,log-0002403,log-0002403,user-00003,tablet,iOS,2.4.1,view,725,4893,5711,1800180225,1800180950,1
logs-row-0002404,log-0002404,log-0002404,user-00004,phone,iOS,2.4.0,logout,741,4924,5748,1800180300,1800181041,1
logs-row-0002405,log-0002405,log-0002405,user-00005,laptop,iOS,2.5.1,login,762,4955,5785,1800180375,1800181137,1
logs-row-0002406,log-0002406,log-0002406,user-00006,desktop,iOS,2.5.0,purchase,781,4986,5822,1800180450,1800181231,1
logs-row-0002407,log-0002407,log-0002407,user-00007,tablet,iOS,2.4.1,login_failed,45,5017,5859,1800180525,1800180570,0
logs-row-0002408,log-0002408,log-0002408,user-00008,phone,iOS,2.4.0,view,820,5048,5896,1800180600,1800181420,1
logs-row-0002409,log-0002409,log-0002409,user-00009,laptop,iOS,2.5.1,logout,841,5079,5933,1800180675,1800181516,1
logs-row-0002410,log-0002410,log-0002410,user-00010,desktop,iOS,2.5.0,login,856,5110,5970,1800180750,1800181606,1
logs-row-0002411,log-0002411,log-0002411,user-00011,tablet,iOS,2.4.1,purchase,878,5141,6007,1800180825,1800181703,1
logs-row-0002412,log-0002412,log-0002412,user-00012,phone,iOS,2.4.0,login_failed,45,5172,6044,1800180900,1800180945,0
logs-row-0002413,log-0002413,log-0002413,user-00013,laptop,iOS,2.5.1,view,917,5203,6081,1800180975,1800181892,1
logs-row-0002414,log-0002414,log-0002414,user-00014,desktop,iOS,2.5.0,logout,934,5234,6118,1800181050,1800181984,1
logs-row-0002415,log-0002415,log-0002415,user-00015,tablet,iOS,2.4.1,login,954,5265,6155,1800181125,1800182079,1
logs-row-0002416,log-0002416,log-0002416,user-00016,phone,iOS,2.4.0,purchase,75,5296,6192,1800181200,1800181275,1
logs-row-0002417,log-0002417,log-0002417,user-00017,laptop,iOS,2.5.1,login_failed,32,5327,6229,1800181275,1800181307,0
logs-row-0002418,log-0002418,log-0002418,user-00018,desktop,iOS,2.5.0,view,113,5358,6266,1800181350,1800181463,1
logs-row-0002419,log-0002419,log-0002419,user-00019,tablet,iOS,2.4.1,logout,131,5389,6303,1800181425,1800181556,1
logs-row-0002420,log-0002420,log-0002420,user-00020,phone,iOS,2.4.0,login,145,420,6340,1800181500,1800181645,1
logs-row-0002421,log-0002421,log-0002421,user-00021,laptop,iOS,2.5.1,purchase,169,451,6377,1800181575,1800181744,1
logs-row-0002422,log-0002422,log-0002422,user-00022,desktop,iOS,2.5.0,login_failed,45,482,6414,1800181650,1800181695,0
logs-row-0002423,log-0002423,log-0002423,user-00023,tablet,iOS,2.4.1,view,203,513,6451,1800181725,1800181928,1
logs-row-0002424,log-0002424,log-0002424,user-00024,phone,iOS,2.4.0,logout,224,544,6488,1800181800,1800182024,1
logs-row-0002425,log-0002425,log-0002425,user-00025,laptop,iOS,2.5.1,login,242,575,6525,1800181875,1800182117,1
logs-row-0002426,log-0002426,log-0002426,user-00026,desktop,iOS,2.5.0,purchase,259,606,6562,1800181950,1800182209,1
logs-row-0002427,log-0002427,log-0002427,user-00027,tablet,iOS,2.4.1,login_failed,45,637,6599,1800182025,1800182070,0
logs-row-0002428,log-0002428,log-0002428,user-00028,phone,iOS,2.4.0,view,302,668,6636,1800182100,1800182402,1
logs-row-0002429,log-0002429,log-0002429,user-00029,laptop,iOS,2.5.1,logout,320,699,6673,1800182175,1800182495,1
logs-row-0002430,log-0002430,log-0002430,user-00030,desktop,iOS,2.5.0,login,340,730,6710,1800182250,1800182590,1
logs-row-0002431,log-0002431,log-0002431,user-00031,tablet,iOS,2.4.1,purchase,354,761,6747,1800182325,1800182679,1
logs-row-0002432,log-0002432,log-0002432,user-00032,phone,iOS,2.4.0,login_failed,45,792,6784,1800182400,1800182445,0
logs-row-0002433,log-0002433,log-0002433,user-00033,laptop,iOS,2.5.1,view,395,823,6821,1800182475,1800182870,1
logs-row-0002434,log-0002434,log-0002434,user-00034,desktop,iOS,2.5.0,logout,416,854,6858,1800182550,1800182966,1
logs-row-0002435,log-0002435,log-0002435,user-00035,tablet,iOS,2.4.1,login,432,885,6895,1800182625,1800183057,1
logs-row-0002436,log-0002436,log-0002436,user-00036,phone,iOS,2.4.0,purchase,451,916,6932,1800182700,1800183151,1
logs-row-0002437,log-0002437,log-0002437,user-00037,laptop,iOS,2.5.1,login_failed,45,947,6969,1800182775,1800182820,0
logs-row-0002438,log-0002438,log-0002438,user-00038,desktop,iOS,2.5.0,view,489,978,7006,1800182850,1800183339,1
logs-row-0002439,log-0002439,log-0002439,user-00039,tablet,iOS,2.4.1,logout,508,1009,7043,1800182925,1800183433,1
logs-row-0002440,log-0002440,log-0002440,user-00040,phone,iOS,2.4.0,login,528,1040,7080,1800183000,1800183528,1
logs-row-0002441,log-0002441,log-0002441,user-00041,laptop,iOS,2.5.1,purchase,546,1071,7117,1800183075,1800183621,1
logs-row-0002442,log-0002442,log-0002442,user-00042,desktop,iOS,2.5.0,login_failed,45,1102,7154,1800183150,1800183195,0
logs-row-0002443,log-0002443,log-0002443,user-00043,tablet,iOS,2.4.1,view,582,1133,7191,1800183225,1800183807,1
logs-row-0002444,log-0002444,log-0002444,user-00044,phone,iOS,2.4.0,logout,605,1164,7228,1800183300,1800183905,1
logs-row-0002445,log-0002445,log-0002445,user-00045,laptop,iOS,2.5.1,login,620,1195,7265,1800183375,1800183995,1
logs-row-0002446,log-0002446,log-0002446,user-00046,desktop,iOS,2.5.0,purchase,641,1226,7302,1800183450,1800184091,1
logs-row-0002447,log-0002447,log-0002447,user-00047,tablet,iOS,2.4.1,login_failed,45,1257,7339,1800183525,1800183570,0
logs-row-0002448,log-0002448,log-0002448,user-00048,phone,iOS,2.4.0,view,680,1288,7376,1800183600,1800184280,1
logs-row-0002449,log-0002449,log-0002449,user-00049,laptop,iOS,2.5.1,logout,702,1319,7413,1800183675,1800184377,1
logs-row-0002450,log-0002450,log-0002450,user-00050,desktop,iOS,2.5.0,login,720,1350,7450,1800183750,1800184470,1
logs-row-0002451,log-0002451,log-0002451,user-00051,tablet,iOS,2.4.1,purchase,737,1381,7487,1800183825,1800184562,1
logs-row-0002452,log-0002452,log-0002452,user-00052,phone,iOS,2.4.0,login_failed,45,1412,7524,1800183900,1800183945,0
logs-row-0002453,log-0002453,log-0002453,user-00053,laptop,iOS,2.5.1,view,779,1443,7561,1800183975,1800184754,1
logs-row-0002454,log-0002454,log-0002454,user-00054,desktop,iOS,2.5.0,logout,795,1474,7598,1800184050,1800184845,1
logs-row-0002455,log-0002455,log-0002455,user-00055,tablet,iOS,2.4.1,login,813,1505,7635,1800184125,1800184938,1
logs-row-0002456,log-0002456,log-0002456,user-00056,phone,iOS,2.4.0,purchase,832,1536,7672,1800184200,1800185032,1
logs-row-0002457,log-0002457,log-0002457,user-00057,laptop,iOS,2.5.1,login_failed,45,1567,7709,1800184275,1800184320,0
logs-row-0002458,log-0002458,log-0002458,user-00058,desktop,iOS,2.5.0,view,869,1598,7746,1800184350,1800185219,1
logs-row-0002459,log-0002459,log-0002459,user-00059,tablet,iOS,2.4.1,logout,891,1629,7783,1800184425,1800185316,1
logs-row-0002460,log-0002460,log-0002460,user-00060,phone,iOS,2.4.0,login,909,1660,7820,1800184500,1800185409,1
logs-row-0002461,log-0002461,log-0002461,user-00061,laptop,iOS,2.5.1,purchase,926,1691,7857,1800184575,1800185501,1
logs-row-0002462,log-0002462,log-0002462,user-00062,desktop,iOS,2.5.0,login_failed,45,1722,7894,1800184650,1800184695,0
logs-row-0002463,log-0002463,log-0002463,user-00063,tablet,iOS,2.4.1,view,66,1753,7931,1800184725,1800184791,1
logs-row-0002464,log-0002464,log-0002464,user-00064,phone,iOS,2.4.0,logout,87,1784,7968,1800184800,1800184887,1
logs-row-0002465,log-0002465,log-0002465,user-00065,laptop,iOS,2.5.1,login,104,1815,8005,1800184875,1800184979,1
logs-row-0002466,log-0002466,log-0002466,user-00066,desktop,iOS,2.5.0,purchase,125,1846,8042,1800184950,1800185075,1
logs-row-0002467,log-0002467,log-0002467,user-00067,tablet,iOS,2.4.1,login_failed,45,1877,8079,1800185025,1800185070,0
logs-row-0002468,log-0002468,log-0002468,user-00068,phone,iOS,2.4.0,view,162,1908,8116,1800185100,1800185262,1
logs-row-0002469,log-0002469,log-0002469,user-00069,laptop,iOS,2.5.1,logout,182,1939,8153,1800185175,1800185357,1
logs-row-0002470,log-0002470,log-0002470,user-00070,desktop,iOS,2.5.0,login,201,1970,8190,1800185250,1800185451,1
logs-row-0002471,log-0002471,log-0002471,user-00071,tablet,iOS,2.4.1,purchase,215,2001,8227,1800185325,1800185540,1
logs-row-0002472,log-0002472,log-0002472,user-00072,phone,iOS,2.4.0,login_failed,45,2032,8264,1800185400,1800185445,0
logs-row-0002473,log-0002473,log-0002473,user-00073,laptop,iOS,2.5.1,view,256,2063,8301,1800185475,1800185731,1
logs-row-0002474,log-0002474,log-0002474,user-00074,desktop,iOS,2.5.0,logout,274,2094,8338,1800185550,1800185824,1
logs-row-0002475,log-0002475,log-0002475,user-00075,tablet,iOS,2.4.1,login,293,2125,8375,1800185625,1800185918,1
logs-row-0002476,log-0002476,log-0002476,user-00076,phone,iOS,2.4.0,purchase,309,2156,8412,1800185700,1800186009,1
logs-row-0002477,log-0002477,log-0002477,user-00077,laptop,iOS,2.5.1,login_failed,45,2187,8449,1800185775,1800185820,0
logs-row-0002478,log-0002478,log-0002478,user-00078,desktop,iOS,2.5.0,view,351,2218,8486,1800185850,1800186201,1
logs-row-0002479,log-0002479,log-0002479,user-00079,tablet,iOS,2.4.1,logout,370,2249,8523,1800185925,1800186295,1
logs-row-0002480,log-0002480,log-0002480,user-00080,phone,iOS,2.4.0,login,387,2280,8560,1800186000,1800186387,1
logs-row-0002481,log-0002481,log-0002481,user-00081,laptop,iOS,2.5.1,purchase,405,2311,8597,1800186075,1800186480,1
logs-row-0002482,log-0002482,log-0002482,user-00082,desktop,iOS,2.5.0,login_failed,45,2342,8634,1800186150,1800186195,0
logs-row-0002483,log-0002483,log-0002483,user-00083,tablet,iOS,2.4.1,view,444,2373,8671,1800186225,1800186669,1
logs-row-0002484,log-0002484,log-0002484,user-00084,phone,iOS,2.4.0,logout,466,2404,8708,1800186300,1800186766,1
logs-row-0002485,log-0002485,log-0002485,user-00085,laptop,iOS,2.5.1,login,487,2435,8745,1800186375,1800186862,1
logs-row-0002486,log-0002486,log-0002486,user-00086,desktop,iOS,2.5.0,purchase,506,2466,8782,1800186450,1800186956,1
logs-row-0002487,log-0002487,log-0002487,user-00087,tablet,iOS,2.4.1,login_failed,45,2497,8819,1800186525,1800186570,0
logs-row-0002488,log-0002488,log-0002488,user-00088,phone,iOS,2.4.0,view,544,2528,8856,1800186600,1800187144,1
logs-row-0002489,log-0002489,log-0002489,user-00089,laptop,iOS,2.5.1,logout,557,2559,8893,1800186675,1800187232,1
logs-row-0002490,log-0002490,log-0002490,user-00090,desktop,iOS,2.5.0,login,575,2590,8930,1800186750,1800187325,1
logs-row-0002491,log-0002491,log-0002491,user-00091,tablet,iOS,2.4.1,purchase,600,2621,8967,1800186825,1800187425,1
logs-row-0002492,log-0002492,log-0002492,user-00092,phone,iOS,2.4.0,login_failed,45,2652,9004,1800186900,1800186945,0
logs-row-0002493,log-0002493,log-0002493,user-00093,laptop,iOS,2.5.1,view,635,2683,9041,1800186975,1800187610,1
logs-row-0002494,log-0002494,log-0002494,user-00094,desktop,iOS,2.5.0,logout,657,2714,9078,1800187050,1800187707,1
logs-row-0002495,log-0002495,log-0002495,user-00095,tablet,iOS,2.4.1,login,670,2745,9115,1800187125,1800187795,1
logs-row-0002496,log-0002496,log-0002496,user-00096,phone,iOS,2.4.0,purchase,694,2776,9152,1800187200,1800187894,1
logs-row-0002497,log-0002497,log-0002497,user-00097,laptop,iOS,2.5.1,login_failed,45,2807,9189,1800187275,1800187320,0
logs-row-0002498,log-0002498,log-0002498,user-00098,desktop,iOS,2.5.0,view,730,2838,9226,1800187350,1800188080,1
logs-row-0002499,log-0002499,log-0002499,user-00099,tablet,iOS,2.4.1,logout,753,2869,9263,1800187425,1800188178,1
logs-row-0002500,log-0002500,log-0002500,user-00100,phone,iOS,2.4.0,login,765,2900,9300,1800187500,1800188265,1
logs-row-0002501,log-0002501,log-0002501,user-00101,laptop,iOS,2.5.1,purchase,786,2931,9337,1800187575,1800188361,1
logs-row-0002502,log-0002502,log-0002502,user-00102,desktop,iOS,2.5.0,login_failed,45,2962,9374,1800187650,1800187695,0
logs-row-0002503,log-0002503,log-0002503,user-00103,tablet,iOS,2.4.1,view,828,2993,9411,1800187725,1800188553,1
logs-row-0002504,log-0002504,log-0002504,user-00104,phone,iOS,2.4.0,logout,843,3024,9448,1800187800,1800188643,1
logs-row-0002505,log-0002505,log-0002505,user-00105,laptop,iOS,2.5.1,login,863,3055,9485,1800187875,1800188738,1
logs-row-0002506,log-0002506,log-0002506,user-00106,desktop,iOS,2.5.0,purchase,885,3086,9522,1800187950,1800188835,1
logs-row-0002507,log-0002507,log-0002507,user-00107,tablet,iOS,2.4.1,login_failed,45,3117,9559,1800188025,1800188070,0
logs-row-0002508,log-0002508,log-0002508,user-00108,phone,iOS,2.4.0,view,923,3148,9596,1800188100,1800189023,1
logs-row-0002509,log-0002509,log-0002509,user-00109,laptop,iOS,2.5.1,logout,940,3179,9633,1800188175,1800189115,1
logs-row-0002510,log-0002510,log-0002510,user-00110,desktop,iOS,2.5.0,login,961,3210,9670,1800188250,1800189211,1
logs-row-0002511,log-0002511,log-0002511,user-00111,tablet,iOS,2.4.1,purchase,81,3241,9707,1800188325,1800188406,1
logs-row-0002512,log-0002512,log-0002512,user-00112,phone,iOS,2.4.0,login_failed,37,3272,9744,1800188400,1800188437,0
logs-row-0002513,log-0002513,log-0002513,user-00113,laptop,iOS,2.5.1,view,113,3303,9781,1800188475,1800188588,1
logs-row-0002514,log-0002514,log-0002514,user-00114,desktop,iOS,2.5.0,logout,132,3334,9818,1800188550,1800188682,1
logs-row-0002515,log-0002515,log-0002515,user-00115,tablet,iOS,2.4.1,login,151,3365,9855,1800188625,1800188776,1
logs-row-0002516,log-0002516,log-0002516,user-00116,phone,iOS,2.4.0,purchase,176,3396,9892,1800188700,1800188876,1
logs-row-0002517,log-0002517,log-0002517,user-00117,laptop,iOS,2.5.1,login_failed,45,3427,9929,1800188775,1800188820,0
logs-row-0002518,log-0002518,log-0002518,user-00118,desktop,iOS,2.5.0,view,214,3458,9966,1800188850,1800189064,1
logs-row-0002519,log-0002519,log-0002519,user-00119,tablet,iOS,2.4.1,logout,230,3489,10003,1800188925,1800189155,1
logs-row-0002520,log-0002520,log-0002520,user-00120,phone,iOS,2.4.0,login,245,3520,10040,1800189000,1800189245,1
logs-row-0002521,log-0002521,log-0002521,user-00121,laptop,iOS,2.5.1,purchase,268,3551,10077,1800189075,1800189343,1
logs-row-0002522,log-0002522,log-0002522,user-00122,desktop,iOS,2.5.0,login_failed,45,3582,10114,1800189150,1800189195,0
logs-row-0002523,log-0002523,log-0002523,user-00123,tablet,iOS,2.4.1,view,304,3613,10151,1800189225,1800189529,1
logs-row-0002524,log-0002524,log-0002524,user-00124,phone,iOS,2.4.0,logout,328,3644,10188,1800189300,1800189628,1
logs-row-0002525,log-0002525,log-0002525,user-00125,laptop,iOS,2.5.1,login,340,3675,10225,1800189375,1800189715,1
logs-row-0002526,log-0002526,log-0002526,user-00126,desktop,iOS,2.5.0,purchase,360,3706,10262,1800189450,1800189810,1
logs-row-0002527,log-0002527,log-0002527,user-00127,tablet,iOS,2.4.1,login_failed,45,3737,10299,1800189525,1800189570,0
logs-row-0002528,log-0002528,log-0002528,user-00128,phone,iOS,2.4.0,view,401,3768,10336,1800189600,1800190001,1
logs-row-0002529,log-0002529,log-0002529,user-00129,laptop,iOS,2.5.1,logout,416,3799,10373,1800189675,1800190091,1
logs-row-0002530,log-0002530,log-0002530,user-00130,desktop,iOS,2.5.0,login,438,3830,10410,1800189750,1800190188,1
logs-row-0002531,log-0002531,log-0002531,user-00131,tablet,iOS,2.4.1,purchase,455,3861,10447,1800189825,1800190280,1
logs-row-0002532,log-0002532,log-0002532,user-00132,phone,iOS,2.4.0,login_failed,45,3892,10484,1800189900,1800189945,0
logs-row-0002533,log-0002533,log-0002533,user-00133,laptop,iOS,2.5.1,view,495,3923,10521,1800189975,1800190470,1
logs-row-0002534,log-0002534,log-0002534,user-00134,desktop,iOS,2.5.0,logout,517,3954,10558,1800190050,1800190567,1
logs-row-0002535,log-0002535,log-0002535,user-00135,tablet,iOS,2.4.1,login,533,3985,10595,1800190125,1800190658,1
logs-row-0002536,log-0002536,log-0002536,user-00136,phone,iOS,2.4.0,purchase,549,4016,10632,1800190200,1800190749,1
logs-row-0002537,log-0002537,log-0002537,user-00137,laptop,iOS,2.5.1,login_failed,45,4047,10669,1800190275,1800190320,0
logs-row-0002538,log-0002538,log-0002538,user-00138,desktop,iOS,2.5.0,view,591,4078,10706,1800190350,1800190941,1
logs-row-0002539,log-0002539,log-0002539,user-00139,tablet,iOS,2.4.1,logout,609,4109,10743,1800190425,1800191034,1
logs-row-0002540,log-0002540,log-0002540,user-00140,phone,iOS,2.4.0,login,632,4140,10780,1800190500,1800191132,1
logs-row-0002541,log-0002541,log-0002541,user-00141,laptop,iOS,2.5.1,purchase,649,4171,10817,1800190575,1800191224,1
logs-row-0002542,log-0002542,log-0002542,user-00142,desktop,iOS,2.5.0,login_failed,45,4202,10854,1800190650,1800190695,0
logs-row-0002543,log-0002543,log-0002543,user-00143,tablet,iOS,2.4.1,view,684,4233,10891,1800190725,1800191409,1
logs-row-0002544,log-0002544,log-0002544,user-00144,phone,iOS,2.4.0,logout,702,4264,10928,1800190800,1800191502,1
logs-row-0002545,log-0002545,log-0002545,user-00145,laptop,iOS,2.5.1,login,726,4295,10965,1800190875,1800191601,1
logs-row-0002546,log-0002546,log-0002546,user-00146,desktop,iOS,2.5.0,purchase,742,4326,11002,1800190950,1800191692,1
logs-row-0002547,log-0002547,log-0002547,user-00147,tablet,iOS,2.4.1,login_failed,45,4357,11039,1800191025,1800191070,0
logs-row-0002548,log-0002548,log-0002548,user-00148,phone,iOS,2.4.0,view,784,4388,11076,1800191100,1800191884,1
logs-row-0002549,log-0002549,log-0002549,user-00149,laptop,iOS,2.5.1,logout,798,4419,11113,1800191175,1800191973,1
logs-row-0002550,log-0002550,log-0002550,user-00150,desktop,iOS,2.5.0,login,818,4450,11150,1800191250,1800192068,1
logs-row-0002551,log-0002551,log-0002551,user-00151,tablet,iOS,2.4.1,purchase,841,4481,11187,1800191325,1800192166,1
logs-row-0002552,log-0002552,log-0002552,user-00152,phone,iOS,2.4.0,login_failed,45,4512,11224,1800191400,1800191445,0
logs-row-0002553,log-0002553,log-0002553,user-00153,laptop,iOS,2.5.1,view,877,4543,11261,1800191475,1800192352,1
logs-row-0002554,log-0002554,log-0002554,user-00154,desktop,iOS,2.5.0,logout,892,4574,11298,1800191550,1800192442,1
